13,0.0024462,0.15873,0.29821,0.37166,0.4389,0.40192,0.43648,0.49419,0.50989,0.55544,0.54378,0.58516,0.54474,0.60307,0.46289,0.53066,0.38245,0.37158,0.28764,0.24867,0.16513
13,0.088,0.281,0.363,0.394,0.475,0.556,0.594,0.619,0.668,0.675,0.693,0.65,0.662,0.656,0.631,0.575,0.469,0.45,0.419,0.319,0.194
13,0.038,0.25,0.313,0.381,0.444,0.525,0.563,0.569,0.637,0.644,0.662,0.631,0.631,0.625,0.581,0.525,0.425,0.419,0.369,0.313,0.163
13,-0.025,0.082,0.225,0.35,0.406,0.388,0.444,0.5,0.507,0.556,0.531,0.568,0.531,0.606,0.431,0.506,0.338,0.331,0.238,0.163,0.043
13,-0.05,0.038,0.194,0.319,0.375,0.344,0.4,0.469,0.463,0.525,0.487,0.537,0.487,0.575,0.406,0.475,0.313,0.306,0.194,0.138,0.018
14,0,0.17102,0.28401,0.47755,0.57349,0.72037,0.79351,0.85746,0.92884,0.97476,1.0059,1.0192,1.0011,0.99841,0.95084,0.91379,0.84921,0.77758,0.68101,0.61722,0.52196
14,0,0.076906,0.19721,0.31356,0.42352,0.52508,0.61646,0.81536,0.7513,0.77457,0.74485,0.85583,0.82282,0.87167,0.834,0.79501,0.75303,0.73129,0.60238,0.54616,0.41395
14,-0.019,0.087,0.163,0.419,0.663,0.713,0.807,0.9,0.938,0.938,1.006,1.025,0.969,0.988,0.932,0.913,0.819,0.762,0.688,0.606,0.488
14,-0.125,-0.013,0.063,0.325,0.569,0.619,0.713,0.8,0.844,0.844,0.912,0.931,0.875,0.894,0.838,0.819,0.725,0.675,0.594,0.512,0.394
14,-0,-0.038,0.081,0.181,0.287,0.487,0.556,0.794,0.731,0.756,0.712,0.856,0.774,0.843,0.831,0.8,0.737,0.694,0.55,0.45,0.282
14,-0.006,-0.044,0.075,0.175,0.281,0.481,0.531,0.7,0.644,0.65,0.625,0.769,0.687,0.756,0.744,0.713,0.65,0.6,0.463,0.356,0.188
15,0.28826,0.35297,0.43517,0.54918,0.58972,0.67653,0.64372,0.78019,0.8139,0.84662,0.84222,0.85228,0.84718,0.78502,0.72071,0.70607,0.66736,0.58722,0.50908,0.35998,0.3013
15,0.0037793,0.28723,0.38232,0.39142,0.55201,0.51631,0.57625,0.53132,0.59741,0.6092,0.6186,0.62876,0.72272,0.59046,0.5821,0.51108,0.44854,0.40455,0.32194,0.24762,0.1479
15,0.219,0.288,0.388,0.55,0.581,0.719,0.687,0.775,0.838,0.831,0.85,0.85,0.851,0.788,0.706,0.663,0.643,0.538,0.463,0.35,0.206
15,0.144,0.219,0.319,0.475,0.525,0.65,0.556,0.706,0.769,0.756,0.781,0.775,0.738,0.719,0.65,0.588,0.512,0.463,0.388,0.281,0.131
15,-0,0.2,0.331,0.3,0.487,0.481,0.569,0.55,0.581,0.637,0.6,0.669,0.688,0.625,0.569,0.519,0.413,0.325,0.194,0.156,-0.006
15,-0.056,0.169,0.3,0.231,0.431,0.412,0.456,0.475,0.512,0.581,0.544,0.613,0.619,0.569,0.5,0.463,0.338,0.256,0.138,0.087,-0.069
16,0,0.029086,0.061854,0.13865,0.5392,0.52434,0.681,0.68648,0.95664,1.0382,1.1055,1.1603,1.1926,1.2111,1.209,1.1089,1.1279,1.1228,1.0224,0.94542,0.91025
16,0,0,0.021744,0.06353,0.1986,0.32819,0.36772,0.70339,0.85166,0.93834,1.0092,1.0013,0.86778,1.1164,1.1149,1.046,1.0106,0.9573,0.75562,0.66537,0.72393
16,0.144,0.169,0.169,0.131,0.462,0.469,0.725,0.663,0.938,0.994,1.05,1.087,1.131,1.175,1.106,1.044,1.031,1.044,1.031,0.943,0.931
16,0.1,0.119,0.119,0.081,0.425,0.419,0.681,0.613,0.894,0.95,1.006,1.05,1.087,1.131,1.069,0.994,0.981,1,0.994,0.906,0.881
16,-0,0.05,0.113,0.044,0.107,0.125,0.2,0.482,0.663,0.794,0.907,0.844,0.781,1.013,0.963,0.882,0.825,0.806,0.606,0.456,0.55
16,-0.044,0.006,0.069,-0,0.063,0.081,0.15,0.438,0.619,0.75,0.863,0.8,0.731,0.969,0.919,0.838,0.781,0.762,0.556,0.412,0.506
17,0.15758,0.22745,0.35901,0.39001,0.47865,0.5525,0.59612,0.63926,0.668,0.62353,0.70598,0.70324,0.68735,0.66343,0.62726,0.60712,0.52496,0.49957,0.44159,0.32353,0.29745
17,0.026226,0.11777,0.24275,0.28664,0.3974,0.38964,0.4893,0.51079,0.52231,0.59856,0.56193,0.61354,0.59554,0.58361,0.51338,0.51084,0.48963,0.40024,0.37279,0.24302,0.17575
17,0.125,0.2,0.319,0.388,0.463,0.556,0.6,0.657,0.613,0.625,0.713,0.669,0.657,0.6,0.638,0.594,0.525,0.488,0.388,0.225,0.256
17,0.075,0.156,0.275,0.338,0.419,0.512,0.556,0.613,0.569,0.575,0.669,0.625,0.613,0.556,0.594,0.544,0.481,0.438,0.338,0.181,0.206
17,-0.006,-0,0.156,0.206,0.356,0.337,0.475,0.518,0.518,0.587,0.543,0.618,0.568,0.593,0.506,0.462,0.462,0.293,0.231,0.043,-0.007
17,-0.037,-0.031,0.106,0.175,0.325,0.306,0.444,0.487,0.487,0.55,0.512,0.581,0.531,0.556,0.475,0.425,0.431,0.256,0.2,0.006,-0.044
18,0.2158,0.34458,0.28857,0.47222,0.56084,0.61472,0.66774,0.7103,0.74165,0.70382,0.76882,0.77936,0.7474,0.74191,0.67886,0.63566,0.57582,0.50738,0.48012,0.43763,0.35633
18,0,0.18269,0.27058,0.42473,0.49884,0.4232,0.50865,0.53325,0.58324,0.59152,0.63955,0.60608,0.63324,0.56835,0.54553,0.45634,0.52509,0.4469,0.37363,0.29336,0.19369
18,0.157,0.306,0.287,0.444,0.544,0.613,0.669,0.713,0.75,0.744,0.744,0.731,0.713,0.731,0.663,0.613,0.563,0.469,0.444,0.425,0.357
18,0.094,0.237,0.231,0.375,0.481,0.544,0.6,0.644,0.681,0.688,0.675,0.662,0.644,0.662,0.594,0.544,0.494,0.4,0.381,0.362,0.294
18,-0,0.081,0.188,0.382,0.469,0.4,0.513,0.513,0.581,0.581,0.625,0.6,0.631,0.556,0.537,0.444,0.526,0.412,0.319,0.169,0.075
18,-0.056,0.031,0.138,0.319,0.406,0.35,0.463,0.463,0.525,0.531,0.575,0.544,0.575,0.5,0.487,0.388,0.463,0.362,0.269,0.119,0.025
19,0.16405,0.20931,0.25209,0.2727,0.26091,0.32368,0.38716,0.39033,0.41621,0.43554,0.43974,0.43777,0.43506,0.41557,0.40796,0.37046,0.34817,0.32625,0.26696,0.24779,0.20538
19,0.023496,0.037629,0.13911,0.18289,0.2231,0.25904,0.26187,0.28607,0.29591,0.28244,0.27354,0.35622,0.26829,0.25647,0.23885,0.29363,0.26326,0.22791,0.18818,0.14508,0.037139
19,0.088,0.163,0.207,0.238,0.244,0.325,0.394,0.387,0.419,0.419,0.419,0.413,0.419,0.407,0.407,0.363,0.343,0.325,0.25,0.231,0.175
